mv_eth,2000, 3.472609
mv_eth,4000, 18.903179
mv_eth,6000, 42.821768
mv_eth,8000, 79.900345
mv_eth,10000, 133.105293
mv_ib,2000, 3.408004
mv_ib,4000, 18.891486
mv_ib,6000, 43.416924
mv_ib,8000, 79.627790
mv_ib,10000, 131.690402
op_eth,2000, 1.704410
op_eth,4000, 7.384438
op_eth,6000, 20.839724
op_eth,8000, 39.690242
op_eth,10000, 89.366496
op_ib,2000, 0.934961
op_ib,4000, 4.122465
op_ib,6000, 13.505002
op_ib,8000, 29.413787
op_ib,10000, 56.414560
