mv_eth,1.414913
mv_eth,8.780263
mv_eth,16.773737
mv_eth,27.559709
mv_eth,43.394688
mv_ib,1.382349
mv_ib,8.763103
mv_ib,16.751212
mv_ib,27.325982
mv_ib,43.354074
mv_n1,0.111735
mv_n1,0.452482
mv_n1,0.928154
mv_n1,1.685100
mv_n1,2.638745
op_ib,0.194187
op_ib,0.641483
op_ib,1.564279
op_ib,2.547568
op_ib,4.341516
op_eth,1.455430
op_eth,1.780812
op_eth,4.012286
op_eth,6.814184
op_eth,10.666288
op_n1,0.085363
op_n1,0.337408
op_n1,0.782104
op_n1,1.490275
op_n1,2.373857
